created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Jan 19 12:01:54 +0000 2024;1748314840777834715;"udh gw duga sejak awal emg ga bener adanya pemindahan ibukota ini. masih heran yg ngedukung ide ini pake alasan perataan pembangunan dan ngiblat ke negara adidaya. bukan ga boleh, tp sebaiknya ditunda smp keuangan membaik. ini mah hutang tambah gede.";0;0;0;0;in;1673397272640626688;1748314840777834715;anythingyouname;https://twitter.com/anythingyouname/status/1748314840777834715
Fri Jan 19 11:04:06 +0000 2024;1748300293736214912;"@HahahahHalohaaa :v iya sih tapi mungkin dipilih kalimantan karena biar letaknya di tengah-tengah:v, tapi wacana pemindahan ibukota dari zaman soekarno yg mau pindah ke palangkaraya, soeharto milih di jonggol, sby - palembang &amp  lampung timur, nah baru jokowi di kaltim😅";0;1;0;0;in;1443312644593573888;1748288716890849301;van_augur27;https://twitter.com/van_augur27/status/1748300293736214912
Fri Jan 19 04:12:38 +0000 2024;1748196743571988973;"@Adjeoan karna ga setuju pemindahan ibukota ke ikn ya?";0;1;0;0;in;1655185185921724417;1748132645727510859;tinnixtus;https://twitter.com/tinnixtus/status/1748196743571988973
Thu Jan 18 18:25:35 +0000 2024;1748049008453681468;"@mocharasa_ @virtuaImuse @coffeenchill_ @worksfess Bisa aja dibatalkan, dengan catatan ada revisi UU nya, bisa dipindah ke lain kota, bisa juga dengan daerah tidak jauh dari Jakarta dengan syarat konteksnya tetap pemindahan ibukota negara";0;1;0;0;in;2776013450;1747936878341570613;valangdika;https://twitter.com/valangdika/status/1748049008453681468
Thu Jan 18 18:09:50 +0000 2024;1748045044656046239;"Kata seorang rekan guru yang tinggal di Bekasi, pemindahan ibukota ke IKN berdampak pada pindahnya banyak pabrik di Bekasi (dan bisa jadi juga Karawang, Cikarang dan sekitarnya) ke daerah JATENG dan JATIM.";0;3;1;4;in;560842039;1748045044656046239;rifqi_salafi;https://twitter.com/rifqi_salafi/status/1748045044656046239
Thu Jan 18 05:14:09 +0000 2024;1747849839973749059;"just read di kontennya @ satelitearth ada komentar yg "wahh iya juga ya" soal pemindahan ibukota ke ikn😶 https://t.co/oTZ41ZQsGv";0;0;0;0;in;4581126794;1747849839973749059;kkimmiu;https://twitter.com/kkimmiu/status/1747849839973749059
Thu Jan 18 03:00:58 +0000 2024;1747816319867892101;"@BetawiKorea menurut bapak, apa kira-kira dampak positif dan negatif pemindahan ibukota bagi lingkungan indonesia secara umum? bagaimana meninimalisir dampak negatifnya? mungkinkah dihentikan jika seandainya IKN terbukti lebih banyak dampak negatifnya bagi lingkungan?";0;0;0;4;in;1592537533086212097;1747795078658269535;jingl_iu;https://twitter.com/jingl_iu/status/1747816319867892101
Wed Jan 17 17:19:57 +0000 2024;1747670102512984212;"@caffein_cat @katak_pohon @okyanggriawan_ @CNNIndonesia Ya intinya kembali masing2 kalo lu suka sih a silahkan kan gak ada yg memaksa, alhamdulillah gue terang2an milih 02 bukan karna hoax tapi program jokowi wajib di lanjutkan terutama hilirisasi dan pemindahan ibukota wajib kalo menurut gue.. Alhamdulillah gue bukan buzzer bang";0;1;0;0;in;1583245454166220802;1747259480818229729;nroehmann;https://twitter.com/nroehmann/status/1747670102512984212
Wed Jan 17 10:40:23 +0000 2024;1747569547983593500;"Premis pemindahan ibukota itu oke kalo: 1. Pindah ke kota yang existing 2. Prioritas pembangunannya logis secara ekonomi dan sosial 3. UU yang dibentuk terkait pembangunan ibukota melibatkan ahli-ahli yang berpengalaman, fokusnya juga terhadap pertumbuhan, bukan pembelaan";0;0;0;0;in;978330385;1747567380971323752;CharlieVictor_5;https://twitter.com/CharlieVictor_5/status/1747569547983593500
Wed Jan 17 04:13:01 +0000 2024;1747472063974232274;"Aku orang nya gag suka dikibulin ama omongan mAnies 😭🙏🏻 bikin janji" surga emng paling mudah .. Tp realitanya ??? Yakin bisa mewujudkan ?? Uang nya drmn?? Hilirisasi gag mau , pemindahan ibukota gag mau etdah calon pemimpin kog gag visioner🙃 https://t.co/VbaA41KQzw";0;0;0;1;in;1211531558252711937;1747472063974232274;juncottonfans;https://twitter.com/juncottonfans/status/1747472063974232274
Tue Jan 16 01:49:49 +0000 2024;1747073640393592982;"@dayatpiliang Sebagai tambahan. Proyek IKN penting untuk masa mendatang, selain sebagai upaya pemerataan pembangunan, juga mengurangi urbanisasi ke jakarta yg sudah terlalu padat dan berat menanggung beban. Dengan adanya pemindahan ibukota, diharapkan kedepannya pusat perekonomian -";0;1;0;1;in;1661751892136038400;1746898171803156573;Munindo_1878;https://twitter.com/Munindo_1878/status/1747073640393592982
Mon Jan 15 10:54:13 +0000 2024;1746848255001121244;"@DedynurPalakka 3. IKN buka. Mimpi besar presiden sebelum2nya, jika wacana pemindahan Ibukota memang benar, namun Konsep IKN bukan dari presiden sblum2nya, jadi mohon jangan bias";0;0;0;0;in;371345781;1746718490218962952;ansorimohamad87;https://twitter.com/ansorimohamad87/status/1746848255001121244
Mon Jan 15 09:43:04 +0000 2024;1746830348166770801;"Kapan lg punya gc bahas Pancasila sama pemindahan ibukota, ye kan. https://t.co/bQszYqT0R7";0;0;0;0;in;1216612924308897793;1746830348166770801;amiamiueo;https://twitter.com/amiamiueo/status/1746830348166770801
Mon Jan 15 06:37:42 +0000 2024;1746783701273608649;"Selain Tolak Pemindahan Ibukota, PKS Kabupaten Tangerang Juga Kampanyekan Ini https://t.co/JQ0Ra1iGqL";0;0;0;0;in;1209061266;1746783701273608649;radarbantencoid;https://twitter.com/radarbantencoid/status/1746783701273608649
Mon Jan 15 04:19:05 +0000 2024;1746748815074619412;"@HADIPRI05668282 @soviadilak @dayatpiliang Ya terserah anda mau bilang apa intinya program jokowi hilirisasi dan pemindahan ibukota wajib ada yg melanjutkan anda gak suka itu hak anda";0;0;0;1;in;1583245454166220802;1746474475804344729;nroehmann;https://twitter.com/nroehmann/status/1746748815074619412
Sun Jan 14 18:39:35 +0000 2024;1746602980634439907;"@kurawa Maka keinginan asing yg selalu ingin menguasai kekayaan alam Indonesia bisa terwujud.&amp  Kt kembali hanya bisa beroutih mata sebagai penonton. Kedua pembangunan IKN akan terhenti &amp  pemindahan ibukota hanya akan JD wacana dr presiden ke presiden. Ngga akan pernah terujud";0;0;0;0;in;1139561586467540993;1745629127930229124;raflesiaservice;https://twitter.com/raflesiaservice/status/1746602980634439907
Sun Jan 14 13:00:02 +0000 2024;1746517527868657724;"@dayatpiliang Jujur gue pendukung 02 gue dukung karna bukan gimmick program jokowi wajib jalan pemindahan ibukota dan hilirisasi udah karna 01 mau perubahan jadi gue gak bakal pilih mereka kalo 03 nanti dulu kalo 02 kalah gue pindah ke 03";0;10;0;7;in;1583245454166220802;1746474475804344729;nroehmann;https://twitter.com/nroehmann/status/1746517527868657724
Sun Jan 14 07:09:02 +0000 2024;1746429196711125230;"@G_VanyJKT48 @Ki_Cebong99 @CNNIndonesia Bukan begitu cara berfikirnya. Tujuan pemindahan ibukota juga untuk pemerataan ekonomi di indonesia    Kita lihat bagaimana sodara kita di timur sana dgn harga yg mahal. Karna pusat barangnya itu ada di jawa";0;1;0;0;in;1659206421182038024;1746169420563779772;jiwamudaparah;https://twitter.com/jiwamudaparah/status/1746429196711125230
Sat Jan 13 12:23:46 +0000 2024;1746146013986042003;"Partai underated tapi 1. Satu-satunya partai yang tidak mau diajak kedalam koalisi pemerintah &amp  tetap konsisten menjadi oposisi walau tidak punya jabatan menteri 2. Satu-satunya partai yg menolak UU ciptakerja 3. Menolak Revisi UU KPK 4. Menolak pemindahan ibukota baru #pksnomor8 https://t.co/CU1NblqifU";0;0;0;0;in;1120143183810220032;1746146013986042003;iis_syuhada2;https://twitter.com/iis_syuhada2/status/1746146013986042003
Sat Jan 13 08:38:47 +0000 2024;1746089396322132323;"Org ini yg punya konsep pemindahan ibukota ke kalimantan..itu yg diikuti oleh si jokowi...setelah konsepnya dimakan dia dicampakkan dari ketua bappenas..kasihan deh luu..";0;0;0;0;in;1600151935403053058;1746089396322132323;Elnino23706025;https://twitter.com/Elnino23706025/status/1746089396322132323
Sat Jan 13 04:04:43 +0000 2024;1746020425942106488;"@Metro_TV @aniesbaswedan masih banyak yang lebih urgent dibanding pemindahan Ibukota";0;0;0;0;in;1646952968087015425;1745744275772727584;sarassalimm;https://twitter.com/sarassalimm/status/1746020425942106488
Fri Jan 12 14:23:33 +0000 2024;1745813770365182237;"Dan uang rakyat yg harus dikeluarkan  melalui APBN untuk biaya pemindahan Ibukota dari Jakarta ke Kaltim menurut BAPENAS mencapai Rp.485,2 trilyun.....? Demikian  Dr.Rahman Sabon Nama (RSN). Ketum Partai Daulat Kerajaan Nusantara (PDKN)";0;0;0;0;in;1669742231228682241;1745809587226501472;FurqanIbr64677;https://twitter.com/FurqanIbr64677/status/1745813770365182237
Sat Jan 13 01:12:18 +0000 2024;1745977034369876461;"Jakarta sudah overload, jadi pemindahan ibukota ke Nusantara didasarkan objektif bahwa Jakarta sudah tidak layak menanggung beban sebagai ibukota negara #dukungIKN https://t.co/RirGjoMkzu";0;0;0;0;in;1610916696054956032;1745977034369876461;Malika45678910;https://twitter.com/Malika45678910/status/1745977034369876461
Sat Jan 13 02:22:37 +0000 2024;1745994731082178589;"Pemindahan ibukota didasarkan pada kondisi objektif jakarta #IKNSejahterakanIndonesia #IKNPemerataanEkonomi https://t.co/YNoHGd1oht";0;0;0;0;in;1385799303113838596;1745994731082178589;Sarinah_jh;https://twitter.com/Sarinah_jh/status/1745994731082178589
Fri Jan 12 08:01:37 +0000 2024;1745717656433639745;"@bangpian__ @legislatweet Sekarang gw tanya , Alokasi APBN 20% yg seharusnya untuk Kesehatan dan Pendidikan kini di Minimalkan &lt 5% . PKS Menolak dengan adanya UU Omnibuslaw Kesehatan , Hati dan Mata Mereka Untuk Rakyat ..  Pemindahan Ibukota dinilai Tidak Efisien, karena Kita Baru Bangkit dari COVID-19";0;1;0;4;in;1038762480346968064;1745484276966260914;AlexziiaA;https://twitter.com/AlexziiaA/status/1745717656433639745
Fri Jan 12 08:50:56 +0000 2024;1745730066280243244;"Asslmkm menyapa semua orang baik dimanapun berada ,Jangan malas berpikir untuk menentukan seorang pemimpin atau wakil di parlemen rumusnya sudah banyak  jejak digital bertebaran ,satu satunya partai yg komitmen  di oposisi,menolak omnibuslaw,serta pemindahan ibukota ,cuma pks . https://t.co/iTfeLzTnQ1";0;0;0;0;in;1713249941051830272;1745730066280243244;rjngopi79;https://twitter.com/rjngopi79/status/1745730066280243244
Fri Jan 12 09:53:28 +0000 2024;1745745804797817155;"PAk JK ingin bilang bahwa beliau tidak setuju dengan pemindahan Ibukota dari Jakarta ke 'tengah hutan' yang jauhnya ratusan kilometer. Mencontohkan negara yang berhasil pindah (Malaysia) yang jaraknya deket, dan negara yang gagal , sptri Myanmar, Mesir dan Korea. 😅 https://t.co/eg938QwYbH";0;0;0;2;in;1604443360885805061;1745745804797817155;TaryokoL;https://twitter.com/TaryokoL/status/1745745804797817155
Fri Jan 12 03:51:27 +0000 2024;1745654698529661294;"@legislatweet Kenapa menolak pemindahan ibukota baru ? Karena hanya di jawa dan jakarta saja mereka bisa bertindak sesuka hati demo sana sini cobak mereka brani lakuin itu di kalimantan apa ga ilang PALA mereka satu satu kenak mandau terbang 🤣🤣";0;0;0;1;in;1706297840681750528;1745484276966260914;Aaaa87223662624;https://twitter.com/Aaaa87223662624/status/1745654698529661294
Fri Jan 12 03:40:35 +0000 2024;1745651965999354032;"Menolak pemindahan ibukota baru. Jadi nanti orang² pks gak ada yg di IKN?";0;0;0;0;in;1207976277296078848;1745651965999354032;Biburrrr;https://twitter.com/Biburrrr/status/1745651965999354032
Thu Jan 11 16:34:15 +0000 2024;1745484276966260914;"Partai underated tapi  1. Satu-satunya partai yang tidak mau diajak kedalam koalisi pemerintah dan tetap konsisten menjadi oposisi walau tidak punya jabatan menteri  2. Satu-satunya partai yang menolak UU ciptakerja  3. Menolak Revisi UU KPK  4. Menolak pemindahan ibukota baru https://t.co/5NizAu1YmF";1231;1529;10990;47499;in;1517123019453636609;1745484276966260914;legislatweet;https://twitter.com/legislatweet/status/1745484276966260914
Thu Jan 11 08:43:58 +0000 2024;1745365924042113487;"TVR 120 - BKSAP DPR RI : Kazakhstan Jadi Referensi Pemindahan Ibukota Baru  Kazakhstan merupakan salah satu negara yang berhasil memindahkan Ibu Kota dengan waktu relatif cepat.   #TVRParlemen #livestreaming #breakingnews #DPRRI #TVR120 https://t.co/nybH616SXc";0;0;0;2;in;1389817105722187778;1745365924042113487;tvr_parlemen;https://twitter.com/tvr_parlemen/status/1745365924042113487
Thu Jan 11 01:39:26 +0000 2024;1745259087955403008;"@kumparan Ketika tidak bisa mengelola ditutup, bukan diselesaikan masalah nya, sama kaya pemindahan ibukota, hadeh";0;0;0;0;in;848713282357665793;1745255243217273343;fr_rudin;https://twitter.com/fr_rudin/status/1745259087955403008
Thu Jan 11 00:05:18 +0000 2024;1745235396764852486;"@Me33615339 @Dutajomblo3 @Pendukung22 @Indonesiaguyub @Dennysiregar7 Konsepnya bukan seperti begitu membangun sebuah kota. Kalau seperti pemerintah pun sudah melakukan hal tersebut. Pemerintah melakukan pemindahan Ibukota, justru karena ingin meningkatkan progresnya lebih jauh dalam menjadikannya negara Maju.";0;1;0;0;in;1281340383364964352;1742312605291831742;eter_AlHayyin;https://twitter.com/eter_AlHayyin/status/1745235396764852486
Wed Jan 10 12:17:06 +0000 2024;1745057174655791189;"@thoriqatuna Aku stuju kalau pemindahan ibukota negara ke Kalimantan itu ke kota yg sudah ada, misal Samarinda, Pontianak, Palangka Raya, atau kota yg lainya. Agak lain dg ketua PBNU, pdhal kelestarian alam, kemaslahatan umat hrusny jd pertimbangan, pdhl dh bnyk yg mengkritik soal ikn ini🥀 https://t.co/KJkslczW5e";0;2;0;1;in;1324702213235642369;1744970637322367431;DenDjaka14;https://twitter.com/DenDjaka14/status/1745057174655791189
Wed Jan 10 10:46:29 +0000 2024;1745034367997739030;"Balada pemindahan ibukota negara. https://t.co/szhNqmW4o7";0;0;0;0;in;1682286831604486145;1745034367997739030;IsuSoksial;https://twitter.com/IsuSoksial/status/1745034367997739030
Wed Jan 10 05:44:36 +0000 2024;1744958397404058097;"Penting ✅  Argumen juga harus penting atau relevan dengan hal yang ingin dibuktikan.  Misalnya seseorang ingin membuktikan bahwa pemindahan ibukota jakarta ke Kalimantan itu penting.";0;1;0;1;in;1517123019453636609;1744954755414454479;legislatweet;https://twitter.com/legislatweet/status/1744958397404058097
Wed Jan 10 00:59:32 +0000 2024;1744886658443694166;"Waduh!! 🫣 Saya mendukung pembangunan IKN dan pemindahan Ibukota negara, tapi kok menurut Yusril UU IKN bermasalah. UU IKN tumpang tindih dan menabrak UU lain.   #AsalBukanPrabowo #OrdeBaruReborn https://t.co/u1GLndYzW4";0;3;13;31;in;1101696077147729920;1744886658443694166;03__nakula;https://twitter.com/03__nakula/status/1744886658443694166
Tue Jan 09 11:11:15 +0000 2024;1744678214809878666;"@itbfess Saatnya pemindahan ibukota sumedang ke djatinewyorkkk 🙃";0;0;0;0;in;1734411963395178496;1744671777899614552;AirSiBos;https://twitter.com/AirSiBos/status/1744678214809878666
Tue Jan 09 00:59:51 +0000 2024;1744524350823534688;"Pembangunan kawasan IKN Nusantara terus menunjukkan progres positif sesuai dengan jadwal.  Masyarakat pun optimis, target tercapai pemindahan Ibukota ke IKN Nusantara akan terlaksana di 2024 nanti.   RIP Legend Gede #MUFC Rahasia Presiden El Chudai Onana Rashford https://t.co/o6z3ghuzBs";2;2;12;13;in;1322908062059962369;1744524350823534688;coema_coemi;https://twitter.com/coema_coemi/status/1744524350823534688
Mon Jan 08 13:32:40 +0000 2024;1744351415953129644;"Pemindahan ibukota harus jadi. Kota ini udah terlalu banyak orang.";0;0;0;1;in;1436297239937249280;1744351415953129644;apatheiaglimmer;https://twitter.com/apatheiaglimmer/status/1744351415953129644
Mon Jan 08 11:22:19 +0000 2024;1744318613329473745;"@DokterTifa Akal2an jokowi saja itu masalah pemindahan ibukota negara,";0;0;0;0;in;1669625075761582080;1743448703107731817;RiyalP41913;https://twitter.com/RiyalP41913/status/1744318613329473745
Mon Jan 08 11:07:17 +0000 2024;1744314826837618707;"@enakkanee @Howwy874379 @lilaccountz maaf kak, sdh tau emg gt mslah ibu kota mknya lah ada upaya pemindahan ibukota untuk keberlangsungan yg lbih baik kdepannya, tpi slalu ada yg g stuju dan yg g stuju bs dtebak mayoritas 0 berapa? ya 1, jd opini ini udh mengcounter alasan knp ibukota dipindah sih";0;2;0;2;in;1685517425687801856;1744000800794567038;StanKumisDowoon;https://twitter.com/StanKumisDowoon/status/1744314826837618707
Sun Jan 07 16:15:18 +0000 2024;1744029954202079404;"@JackVardan Apakah lemhanas pernah keluarkan dokumen analisa pemindahan ibukota negara dari sisi keamanan dan pertahanan negara, om?";0;0;0;4;in;63012546;1744011774272442559;cubby_ghum;https://twitter.com/cubby_ghum/status/1744029954202079404
Sat Jan 06 22:17:33 +0000 2024;1743758732042068222;"@partaimedsos45 @PKSejahtera @EXCOPARTAIBURUH Partai buruh pimpinannya mmmmmm  Nggaklah, PKS aja, drdulu oposisi konsisten, pemindahan ibukota, ruu dkj, track recordnya jelas, hitam y hitam, putih y putih";0;0;0;1;in;50512340;1743588424324640983;wisleystar5574;https://twitter.com/wisleystar5574/status/1743758732042068222
Sun Jan 07 03:05:05 +0000 2024;1743831092371886261;"Pemindahan ibukota negara dari Jakarta ke sebagian wilayah Kabupaten Penajam Paser Utara dan sebagian Kabupaten Kutai Kartanegara berdampak besar terhadap pembangunan infrastruktur di Kalimantan Timur https://t.co/MbZGNG8lAy";0;0;0;0;in;1557919223930036229;1743831092371886261;Inggridv112;https://twitter.com/Inggridv112/status/1743831092371886261
Sun Jan 07 11:00:00 +0000 2024;1743950607797653564;"Tiga hari setelah pemindahan ibukota ke Yogyakarta, presiden mulai menempati istananya yang baru. Pada hari itu pula diadakan upacara penyambutan oleh 30 Komisi Nasional Indonesia Daerah (KNID) Yogyakarta yang diselenggarakan di ruang tengah Istana Negara. https://t.co/YCDTduPN0G";0;0;0;1;in;755622189836230657;1743950607797653564;tasteofjogja1;https://twitter.com/tasteofjogja1/status/1743950607797653564
Sat Jan 06 14:51:57 +0000 2024;1743646592723296456;"@Leeiilha @bengkeldodo @alextham878 @Alexemeru @aji_lembu @AKU_dgn3putra @adri_7i @AditBandit234 @AchmadShonnyArc @99propaganda @Ndons_Back Dengan alasan safe priority misalnya, dengan hanya satu opsi point yaitu di Kalimantan doang, sy pikir bkn strategi jitu, karena bencana takkan ada yg tau, namun dengan banyaknya opsi pemindahan ibukota adalah opsi terbaik sbg ikhtiar pencegahan.";0;0;0;0;in;265730521;1743487389098783072;DeniAlzabrig46;https://twitter.com/DeniAlzabrig46/status/1743646592723296456
Sat Jan 06 14:43:07 +0000 2024;1743644367934345243;"@Leeiilha @bengkeldodo @alextham878 @Alexemeru @aji_lembu @AKU_dgn3putra @adri_7i @AditBandit234 @AchmadShonnyArc @99propaganda @Ndons_Back Namun bahkan UUD pun bs diamandemen,terdapat byk pembaharuan. Mengenai aktor2 penolak pemindahan ibukota, sy pikir tidak bisa menunjuk kepada 1 org/pihak, karena semua org pun gemar berbisnis, dan alangkah lebih baiknya berbisnislah dgn melibatkan banyak orang.... 🤣🤣🤣";0;1;0;0;in;265730521;1743487389098783072;DeniAlzabrig46;https://twitter.com/DeniAlzabrig46/status/1743644367934345243
Fri Jan 05 22:09:32 +0000 2024;1743394324602392889;"@lasber77 @tomlembong Dinegara mana pemerataan dg cara pemindahan ibukota dan mengeluarkan anggaran ratusan triliun? Ngibul anda";0;0;0;1;in;1649828455771705346;1742106873308791292;muza16335;https://twitter.com/muza16335/status/1743394324602392889
Fri Jan 05 17:10:54 +0000 2024;1743319171377873029;"@tempodotco Yang saya sebagai orang awam belum paham soal pemindahan ibukota adalah kenapa harus membuat kota dari nol, alih alih menggunakan kota semisal Balikpapan/Samarinda/ Makassar yang sudah tertata &amp  banyak infrastruktur lalu dikembangkan sesuai kebutuhan. Mohon infonya";2;16;1;14;in;484296566;1743184313821405668;nandaadytya;https://twitter.com/nandaadytya/status/1743319171377873029
Fri Jan 05 03:50:33 +0000 2024;1743117757850488956;"@RaisaTjokrodnta Nih gua jelasin kalau lu ga faham, IKN mau ga mau akan dilanjutkan .. tapi tidak menjadi prioritas .. karena apa. Ada hal urgen lain yang lebih harus utama dilakukan faham?. Pemindahan ibukota tidak akan dipaksakan dilanjutkan ngerti sampe sini tong?";0;2;0;4;in;1255146629251756032;1743046407337230551;Fauzy66966949;https://twitter.com/Fauzy66966949/status/1743117757850488956
Fri Jan 05 02:26:42 +0000 2024;1743096654746804524;"@themorningtide @Poporor66765511 @BosPurwa @ArsjadRasjid Bung Karno dulu merencanakan pemindahan ibukota, tapi cuma pindah ke kota lain bukan membangun kota baru. kalo gak salah kota Palangkaraya,";0;1;0;0;in;1530548168974561286;1597995897061007360;CacingWormy;https://twitter.com/CacingWormy/status/1743096654746804524
Thu Jan 04 23:44:37 +0000 2024;1743055867472466369;"Saling hormat saja..dan sampai ke tahap tiap buka yutub liat si bapak sama si bapak ganteng nan paling audio visual,ngomong enak banget dengerin nya! Mengerti park sama garden itu beda konsep..trus bagaimana proses pemindahan ibukota di suatu negara.";0;1;0;0;in;1465459309479751680;1743055867472466369;HaniasihEni;https://twitter.com/HaniasihEni/status/1743055867472466369
Thu Jan 04 05:49:10 +0000 2024;1742785220166963385;"Cheol ikut biar dia apal ibukota Indonesia itu Jakarta. Tapi kan ada rencana pemindahan ibukota, pr lagi cheol ayo semangat mengingat awowkwokwwok";0;0;0;0;in;1701472831605985280;1742785220166963385;cheolrry__coups;https://twitter.com/cheolrry__coups/status/1742785220166963385
Thu Jan 04 15:04:12 +0000 2024;1742924898207781290;"Ibukota di Kalimantan bukan ide nya pak Jokowi. Ini ide dari presiden Soekarno. Pemindahan ibukota dilakukan di saat dan waktu tidak tepat, saat covid19. Sebaiknya ditunda sampai keuangan negara cukup kuat. Kalau sekarang tampaknya terlalu dipaksakan.";0;0;0;0;in;1489795291364888580;1742924898207781290;pieteriskandar0;https://twitter.com/pieteriskandar0/status/1742924898207781290
Thu Jan 04 21:49:07 +0000 2024;1743026800178114788;"@Darkie72006006 @dodojogja2 @gibran_tweet Ikn harus tetap lnjut ya lembongg udh brp biaya negara untuk itu gak mungkin d stop udh mubazir uang bnyak ,, kalo d stop untungnya apa ? Dari saya masih sma pemindahan ibukota udah jd topik pembahasan debat MPR RI 2016 Gak mungkin d sia2 kan, pikir kesana tod";0;1;0;0;in;1624833600905674752;1740776582560776589;Momon19999;https://twitter.com/Momon19999/status/1743026800178114788
Thu Jan 04 02:00:04 +0000 2024;1742727563775295754;"Pemindahan ibukota ini sbenere bagus Tapi yg dpindah kan pemerintahannya Utk warganya apa dbiarkan, dtinggalkan begitu saja?😅 Knp ga mikir buat direlokasi bila someday itu terjadi  Dlm penglihatan gw nih Klo misal Jkt bakal tenggelam, pulau Jawa udh mulai menyusut sizenya😓";0;0;0;0;in;1687747301270499328;1742727563775295754;newreborn_part;https://twitter.com/newreborn_part/status/1742727563775295754
Wed Jan 03 00:47:21 +0000 2024;1742346875641171977;"@Fahrihamzah Fahri Hamzah dulu nolak pemindahan ibukota sekarang apa kabar?";0;0;0;0;in;1677504584435240961;1741692638037000405;adzhieez;https://twitter.com/adzhieez/status/1742346875641171977
Tue Jan 02 10:13:48 +0000 2024;1742127040516763804;"@Gr4sssss @ekowboy2 mau vidio kapan juga kan udh jelas dia itu menentang penguasa dan pemindahan ibukota, tiba tiba jadi buzzer 02 kan bikin malu diri sendiri.";0;0;0;0;in;1360497555906285574;1742104927386964074;LesBlanch;https://twitter.com/LesBlanch/status/1742127040516763804
Mon Jan 01 08:57:04 +0000 2024;1741745344545960021;"@tempodotco Presiden baiknya mendengar aspirasi warga DKI mslah pemindahan ibukota ke IKN..mayoritas warga menolak";0;1;2;21;in;1119744609007980544;1741724219602584022;MT93990025;https://twitter.com/MT93990025/status/1741745344545960021
Mon Jan 01 02:08:47 +0000 2024;1741642596899004539;"@menghalusinasy @ShandyMarpaung 1. Pemerataan pembangunan  di Indonesia sdh dilakukan jokowi sebelum rencana pembangunan IKN 2. Pemindahan ibukota pada kota yg sdh eksisting lbh rumit krn akan terjadi penggusuran , dan ganti rugi yg lbh mahal,  3. Rencana IKN sampai thn 2045, pembangunan itu butuh berkelanjutan";0;1;0;0;in;991667382102904832;1741255778613522547;bobexlbud;https://twitter.com/bobexlbud/status/1741642596899004539
Sat Dec 30 09:12:07 +0000 2023;1741024356841701429;"Pilihan Anies Baswedan berduet dengan Cak Imin seakan-akan mempertaruhkan keseriusannya dalam menanggapi isu strategis seperti pemindahan ibukota @hymkasa  https://t.co/P5uoFM14jy";0;0;0;0;in;1688426767516917761;1741024356841701429;GilangRifandi;https://twitter.com/GilangRifandi/status/1741024356841701429
Sat Dec 30 09:08:05 +0000 2023;1741023338598989940;"Dukungan PKB terhadap pemindahan ibukota seakan menjadi pelecut bagi kredibilitas Anies Baswedan yang berusaha merangkul berbagai kalangan @iddeias08  https://t.co/J1j8GW38kM";0;0;0;0;in;1688446251992535040;1741023338598989940;mfadlan33;https://twitter.com/mfadlan33/status/1741023338598989940
Sat Dec 30 09:03:03 +0000 2023;1741022075140313551;"Pendukung utama pemindahan ibukota, namun kini Cak Imin sok-sokan ingin menjadi bagian dari Anies Baswedan yang notabene menentang wacana tersebut @htuxwk  https://t.co/cNyE96DRXj";0;0;0;0;in;1688408659624415232;1741022075140313551;DionHermawaan;https://twitter.com/DionHermawaan/status/1741022075140313551
Sat Dec 30 08:54:13 +0000 2023;1741019849458172029;"Cak Imin, yang notabene pendukung pemindahan ibukota, membuat koalisi dengan Anies Baswedan terkesan hanyalah untuk kepentingan politik semata @ikay2z  https://t.co/TB5Mis9UmD";0;0;0;0;in;1688459672783921153;1741019849458172029;AyuWulandari409;https://twitter.com/AyuWulandari409/status/1741019849458172029
Sat Dec 30 00:01:27 +0000 2023;1740885773828964740;"@ruditattara @tvOneNews Jd pengetahuan anda kurang luas dr dulu belum pernah, Sok tau.... Jaman Pak Harto Ibukota akan dipindah di wilayah Sentul hingga sampe Cianjur Sdh ada pemetaan Ente ngarti,? Selain itu Wilayah Kalimantan yg lain jd gagasan pemindahan ibu kota sdh lama ada,  krn Jkt semakin padet";0;0;0;0;in;3754527860;1729847788194984117;budiwaluyo6366;https://twitter.com/budiwaluyo6366/status/1740885773828964740
Fri Dec 29 17:34:33 +0000 2023;1740788408518312141;"Selain alasan pertahanan, menurut Gus Yahya, pemindahan ibukota negara ke Kalimantan juga berdampak terhadap perekonomian.";0;1;0;0;in;1440146286204764174;1740788388343816225;AryaPanam;https://twitter.com/AryaPanam/status/1740788408518312141
Fri Dec 29 17:34:32 +0000 2023;1740788404512833848;"Dengan pemindahan ibukota negara ke Penajam Paser Utara, dengan ketersediaan lahan di sana, maka pendirian sistem pertahanan terpusat memungkinkan untuk dilakukan.";0;1;0;0;in;1440146286204764174;1740788388343816225;AryaPanam;https://twitter.com/AryaPanam/status/1740788404512833848
Fri Dec 29 16:27:23 +0000 2023;1740771506555404550;"@ilmukirologi Tapi Kalimantan gak perlu dikhawatirkan lagi sih, setelah Ibukota pindah ke sana jelas bakal dibangun. Possitive thinking aja kemarin belum jadi-jadi karena ada perubahan rencana jalur juga, efek pemindahan ibukota";0;0;0;0;in;556615160;1740764037649141882;jhnhpt;https://twitter.com/jhnhpt/status/1740771506555404550
